game_id,season,week,season_type,start_time,game_indoors,home_team,home_conference,away_team,away_conference,venue_id,venue,temperature,dew_point,humidity,precipitation,snowfall,wind_direction,wind_speed,pressure,weather_condition_code,weather_condition
401636607,2024,1,regular,2024-08-30T01:00:00.000Z,FALSE,Utah,Big 12,Southern Utah,UAC,587,Rice-Eccles Stadium,76.5,29.5,18,0,0,329,5.8,1017.2,2,Fair
401675586,2024,1,regular,2024-08-31T17:00:00.000Z,FALSE,Fort Valley State,SIAC,Clark Atlanta,SIAC,5945,Wildcat Stadium (GA),98.8,68.2,37,0,0,140,2,1014.4,0,NA
401656600,2024,1,regular,2024-08-30T23:00:00.000Z,FALSE,Maine,CAA,Colgate,Patriot,3607,Alfond Stadium,74.3,53.4,48,0,0,183,5.6,1022.5,0,NA
401643775,2024,1,regular,2024-08-31T21:00:00.000Z,FALSE,South Alabama,Sun Belt,North Texas,American Athletic,6526,Hancock Whitney Stadium,85.6,72.5,65,0,0,113,9.2,1015.2,2,Fair
401658348,2024,1,regular,2024-08-31T19:00:00.000Z,FALSE,ERSKINE,Gulf South,Laurinburg,NA,7076,J.W. Babb Stadium,96.8,67.3,38,0,0,196,4.9,1014.2,0,NA
401654845,2024,1,regular,2024-08-30T01:00:00.000Z,FALSE,Illinois,Big Ten,Eastern Illinois,Big South-OVC,3832,"Memorial Stadium (Champaign, IL)",78.1,73.9,87,0,0,120,4.7,1017.1,0,NA
401628328,2024,1,regular,2024-08-30T23:00:00.000Z,FALSE,Oklahoma,SEC,Temple,American Athletic,3835,"Memorial Stadium (Norman, OK)",83.8,64.9,53,0,0,50,9.2,1016.3,3,Cloudy
401628583,2024,1,regular,2024-08-30T01:00:00.000Z,FALSE,Eastern Washington,Big Sky,Monmouth,CAA,3906,Roos Field,71.4,32.7,24,0,0,33,3.4,1019.7,2,Fair
401643698,2024,1,regular,2024-08-30T02:00:00.000Z,FALSE,San José State,Mountain West,Sacramento State,Big Sky,3935,CEFCU Stadium,84.9,49.1,29,0,0,329,9.8,1013.1,0,NA
401628453,2024,1,regular,2024-08-30T23:00:00.000Z,FALSE,Michigan State,Big Ten,Florida Atlantic,American Athletic,3936,Spartan Stadium,78.3,71.2,79,0,0,261,11.9,1013,0,NA
401641032,2024,1,regular,2024-09-01T01:00:00.000Z,FALSE,New Mexico State,Conference USA,Southeast Missouri State,Big South-OVC,3601,Aggie Memorial Stadium,81.7,60.8,49,0,0,92,4,1013.9,0,NA
401645319,2024,1,regular,2024-08-30T22:00:00.000Z,FALSE,Army,American Athletic,Lehigh,Patriot,3841,Michie Stadium,75.6,69.6,82,0,0,163,7.1,1016.9,0,NA
401643858,2024,1,regular,2024-08-25T03:59:00.000Z,FALSE,Hawai'i,Mountain West,Delaware State,MEAC,7220,Clarence T.C. Ching Athletics Complex,77.9,70.9,79,0,0,57,32.7,1015,3,Cloudy
401636608,2024,1,regular,2024-09-01T02:30:00.000Z,FALSE,Arizona,Big 12,New Mexico,Mountain West,3619,Arizona Stadium,87.3,51.3,29,0,0,259,6.9,1010.6,1,Clear
401675113,2024,1,regular,2024-09-01T23:00:00.000Z,FALSE,Johnson C Smith,CIAA,Tuskegee,SIAC,3689,Cramton Bowl,84.4,70.3,63,0,0,72,6.9,1014.2,1,Clear
401675386,2024,1,regular,2024-09-01T20:00:00.000Z,FALSE,Virginia St,CIAA,Benedict College,SIAC,3718,Tom Benson Hall of Fame Stadium,86.7,56.3,35,0,0,301,8.7,1016.4,0,NA
401628460,2024,1,regular,2024-09-01T03:00:00.000Z,FALSE,Washington,Big Ten,Weber State,Big Sky,3765,Husky Stadium,78.6,55,44,0,0,334,10.4,1013.8,2,Fair
401645316,2024,1,regular,2024-08-30T00:00:00.000Z,FALSE,UAB,American Athletic,Alcorn State,SWAC,7221,Protective Stadium,89.4,69.1,51,0,0,178,6.9,1017,3,Cloudy
401636609,2024,1,regular,2024-09-01T02:30:00.000Z,FALSE,Arizona State,Big 12,Wyoming,Mountain West,3947,Mountain America Stadium,94.8,51.3,23,0,0,279,9.2,1007,2,Fair
401628459,2024,1,regular,2024-08-31T23:30:00.000Z,FALSE,Hawai'i,Mountain West,UCLA,Big Ten,7220,Clarence T.C. Ching Athletics Complex,87.4,74.7,66,0,0,103,12.7,1015.3,3,Cloudy
401634197,2024,1,regular,2024-08-31T19:30:00.000Z,FALSE,Iowa State,Big 12,North Dakota,MVFC,3772,Jack Trice Stadium,78.6,57.4,48,0,0,251,4.9,1019.7,0,NA
401634302,2024,1,regular,2024-09-01T00:00:00.000Z,FALSE,Georgia Tech,ACC,Georgia State,Sun Belt,721,Bobby Dodd Stadium,76.6,72.1,86,0,0,92,2,1014.5,3,Cloudy
401634303,2024,1,regular,2024-09-01T00:00:00.000Z,FALSE,SMU,ACC,Houston Christian,Southland,3735,Gerald J. Ford Stadium,90.7,67.6,47,0,0,65,8.5,1013.5,0,NA
401628461,2024,1,regular,2024-08-31T01:00:00.000Z,FALSE,Wisconsin,Big Ten,Western Michigan,Mid-American,347,Camp Randall Stadium,73.2,58.5,60,0,0,298,7.4,1014.5,0,NA
401634304,2024,1,regular,2024-08-31T19:30:00.000Z,TRUE,Syracuse,ACC,Ohio,Mid-American,1964,JMA Wireless Dome,73.6,60.6,64,0,0,273,10.4,1013.9,18,Heavy Rain Shower
401641023,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,Middle Tennessee,Conference USA,Tennessee Tech,Big South-OVC,3725,"Johnny ""Red"" Floyd Stadium",92.5,68.7,46,0,0,313,5.3,1015,0,NA
401638359,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,Incarnate Word,Southland,Northern Colorado,Big Sky,3734,Gayle and Tom Benson Stadium,90,67.1,47,0,0,57,10.4,1010.7,3,Cloudy
401634305,2024,1,regular,2024-08-31T16:00:00.000Z,FALSE,Pittsburgh,ACC,Kent State,Mid-American,3752,Acrisure Stadium,78.4,65.8,65,0,0,288,6.9,1018.2,3,Cloudy
401644731,2024,1,regular,2024-08-31T19:30:00.000Z,FALSE,Northern Illinois,Mid-American,Western Illinois,Big South-OVC,3764,Huskie Stadium,77.9,57.2,49,0,0,300,7.4,1017.9,0,NA
401655621,2024,1,regular,2024-09-01T00:00:00.000Z,FALSE,San Diego,Pioneer,Cal Poly,Big Sky,716,Torero Stadium,72.7,61,67,0,0,292,11.5,1013,2,Fair
401628591,2024,1,regular,2024-08-31T18:30:00.000Z,FALSE,Cincinnati,Big 12,Towson,CAA,3854,Nippert Stadium,84.9,64.2,50,0,0,270,6.9,1017.2,3,Cloudy
401628455,2024,1,regular,2024-08-31T19:30:00.000Z,FALSE,Ohio State,Big Ten,Akron,Mid-American,3861,Ohio Stadium,83.3,58.5,43,0,0,324,7.4,1014.9,0,NA
401632062,2024,1,regular,2024-08-31T16:00:00.000Z,FALSE,Louisville,ACC,Austin Peay,UAC,3873,L&N Federal Credit Union Stadium,83.8,66.9,57,0,0,324,5.8,1018.5,3,Cloudy
401636363,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,South Florida,American Athletic,Bethune-Cookman,SWAC,3886,Raymond James Stadium,83.1,73.6,73,0,0,107,5.8,1015.1,18,Heavy Rain Shower
401643704,2024,1,regular,2024-08-31T22:30:00.000Z,FALSE,Oregon State,Pac-12,Idaho State,Big Sky,3893,Reser Stadium,75,54,48,0,0,134,1.6,1014.2,0,NA
401641039,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,Rice,American Athletic,Sam Houston,Conference USA,3895,Rice Stadium,84,76.1,77,0,0,62,7.6,1015.2,0,NA
401643703,2024,1,regular,2024-08-31T04:00:00.000Z,FALSE,Utah State,Mountain West,Robert Morris,NEC,3905,Maverik Stadium,57,34.7,43,0,0,117,2,1016.4,0,NA
401634169,2024,1,regular,2024-08-31T16:00:00.000Z,FALSE,Purdue,Big Ten,Indiana State,MVFC,3907,Ross-Ade Stadium,79.7,58.3,48,0,0,323,7.8,1017.2,0,NA
401628331,2024,1,regular,2024-08-31T19:30:00.000Z,FALSE,Texas,SEC,Colorado State,Mountain West,3910,DKR-Texas Memorial Stadium,91.8,68.2,46,0,0,351,5.8,1012.7,3,Cloudy
401628589,2024,1,regular,2024-08-31T22:00:00.000Z,FALSE,Virginia,ACC,Richmond,CAA,3923,Scott Stadium,82,70.9,69,0,0,256,5.8,1013,0,NA
401634300,2024,1,regular,2024-08-31T02:30:00.000Z,FALSE,Stanford,ACC,TCU,Big 12,3940,Stanford Stadium,72.7,61.9,69,0,0,328,13.9,1015.2,0,NA
401675508,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,West Alabama,Gulf South,Miles College,SIAC,3957,Tiger Stadium (AL),101.5,65.3,31,0,0,351,1.6,1013.8,0,NA
401654582,2024,1,regular,2024-08-31T21:00:00.000Z,TRUE,Northern Iowa,MVFC,Valparaiso,Pioneer,3967,UNI-Dome,77.5,61.5,58,0,0,271,4.9,1020.2,0,NA
401628333,2024,1,regular,2024-08-31T16:00:00.000Z,FALSE,Vanderbilt,SEC,Virginia Tech,ACC,3973,FirstBank Stadium,87.3,68,53,0,0,307,4.6,1017.9,3,Cloudy
401628325,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,Ole Miss,SEC,Furman,Southern,3974,Vaught-Hemingway Stadium,93,68.5,45,0,0,325,3.8,1015.5,0,NA
401654662,2024,1,regular,2024-08-24T23:00:00.000Z,FALSE,Southeast Missouri State,Big South-OVC,North Alabama,UAC,3689,Cramton Bowl,88.5,62.4,42,0,0,90,5.8,1018,3,Cloudy
401643696,2024,1,regular,2024-08-25T00:00:00.000Z,FALSE,Nevada,Mountain West,SMU,ACC,3816,Mackay Stadium,49.3,39.2,68,0,0,300,7,1019.3,7,Light Rain
401643774,2024,1,regular,2024-09-01T00:00:00.000Z,FALSE,Charlotte,American Athletic,James Madison,Sun Belt,4418,Jerry Richardson Stadium,77.2,75,93,0,0,115,2.9,1014.5,3,Cloudy
401629039,2024,1,regular,2024-08-31T19:30:00.000Z,FALSE,Massachusetts,FBS Independents,Eastern Michigan,Mid-American,3985,Warren McGuirk Alumni Stadium,73.9,70.5,89,0,0,184,4.9,1014.7,0,NA
401635525,2024,1,regular,2024-08-24T16:00:00.000Z,FALSE,Georgia Tech,ACC,Florida State,ACC,3504,Aviva Stadium,60.8,45.5,57,0,0,270,19.9,1005.7,3,Cloudy
401654646,2024,1,regular,2024-08-31T16:00:00.000Z,FALSE,Dayton,Pioneer,St. Francis (PA),NEC,3988,Welcome Stadium,82.2,58.1,44,0,0,328,6.5,1017.1,0,NA
401643697,2024,1,regular,2024-08-24T20:00:00.000Z,FALSE,New Mexico,Mountain West,Montana State,Big Sky,3971,University Stadium (NM),88.9,49.6,26,0,0,220,5.8,1014.2,3,Cloudy
401628586,2024,1,regular,2024-08-31T22:00:00.000Z,FALSE,Liberty,Conference USA,Campbell,CAA,3992,Williams Stadium (VA),85.5,72,64,0,0,250,4.5,1015,0,NA
401628329,2024,1,regular,2024-08-31T20:15:00.000Z,FALSE,South Carolina,SEC,Old Dominion,Sun Belt,3994,Williams-Brice Stadium,91.6,72.7,54,0,0,192,4.2,1014.7,0,NA
401673044,2024,1,regular,2024-08-31T22:00:00.000Z,FALSE,Stetson,Pioneer,Ave Maria University,NA,4416,Spec Martin Municipal Stadium,80.4,75.9,86,0,0,68,7.1,1016,0,NA
401636372,2024,1,regular,2024-08-24T23:30:00.000Z,FALSE,Norfolk State,MEAC,Florida A&M,SWAC,4246,Center Parc Stadium,83.8,53.2,35,0,0,100,5.6,1021,1,Clear
401628585,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,UAlbany,CAA,Long Island University,NEC,4419,Bob Ford Field,76.5,69.8,80,0,0,258,7.8,1009.6,0,NA
401673041,2024,1,regular,2024-08-29T22:00:00.000Z,FALSE,Morehead State,Pioneer,Central State (OH),SIAC,3774,Jayne Stadium,103.8,55,20,0,0,235,4.9,1015.9,0,NA
401628326,2024,1,regular,2024-08-31T22:00:00.000Z,FALSE,Mississippi State,SEC,Eastern Kentucky,UAC,3693,Davis Wade Stadium,95.7,68.2,41,0,0,8,3.8,1014.8,0,NA
401645320,2024,1,regular,2024-08-31T22:00:00.000Z,FALSE,East Carolina,American Athletic,Norfolk State,MEAC,3699,Dowdy-Ficklen Stadium,93,71.1,49,0,0,225,9.2,1013.6,0,NA
401643699,2024,1,regular,2024-08-31T19:30:00.000Z,FALSE,Air Force,Mountain West,Merrimack,FCS Independents,3713,Falcon Stadium,79.2,43,28,0,0,147,8.1,1014.7,2,Fair
401628590,2024,1,regular,2024-08-31T21:00:00.000Z,FALSE,Marshall,Sun Belt,Stony Brook,CAA,3775,Joan C. Edwards Stadium,75.9,72.1,88,0,0,285,4.7,1016.5,0,NA
401628588,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,Rhode Island,CAA,Holy Cross,Patriot,3824,Meade Stadium,76.5,73.6,91,0,0,205,15.9,1009.2,0,NA
401654565,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,Prairie View A&M,SWAC,Texas Southern,SWAC,5238,Panther Stadium,84.4,74.8,73,0,0,62,5.3,1015.1,0,NA
401634301,2024,1,regular,2024-08-31T21:00:00.000Z,FALSE,California,ACC,UC Davis,Big Sky,3831,California Memorial Stadium,85.3,48.4,28,0,0,296,6.9,1012.2,2,Fair
401675114,2024,1,regular,2024-08-30T00:00:00.000Z,FALSE,Stephen F. Austin,Southland,North American University,NA,3756,Homer Bryce Stadium,80.4,74.1,81,0,0,117,4.5,1015.4,0,NA
401644728,2024,1,regular,2024-08-29T23:30:00.000Z,FALSE,Toledo,Mid-American,Duquesne,NEC,3739,Glass Bowl,86.5,73.8,66,0,0,195,1.4,1016.5,0,NA
401628454,2024,1,regular,2024-08-31T19:30:00.000Z,FALSE,Nebraska,Big Ten,UTEP,Conference USA,3834,"Memorial Stadium (Lincoln, NE)",83.3,55,38,0,0,208,6.5,1020.6,0,NA
401628323,2024,1,regular,2024-08-31T16:00:00.000Z,TRUE,Georgia,SEC,Clemson,ACC,5348,Mercedes-Benz Stadium,87.3,69.6,56,0,0,109,5.8,1017.5,2,Fair
401673381,2024,1,regular,2024-08-31T17:00:00.000Z,FALSE,Emory & Henry College,South Atlantic,Glenville State,Mountain East,5840,Fred Selfe Stadium at Nicewonder Field,89.8,72.3,56,0,0,278,8.1,1016.6,3,Cloudy
401632063,2024,1,regular,2024-08-31T22:00:00.000Z,FALSE,West Georgia,UAC,Samford,Southern,5888,University Stadium (GA),99.9,67.8,35,0,0,332,2.5,1014.4,0,NA
401673264,2024,1,regular,2024-08-31T20:00:00.000Z,FALSE,Fort Lewis,Rocky Mountain,William Jewell,Great Lakes,5944,Ray Dennison Memorial Field,95.9,70.5,44,0,0,226,3.1,1021,0,NA
401628582,2024,1,regular,2024-08-29T23:00:00.000Z,FALSE,UCF,Big 12,New Hampshire,CAA,3652,FBC Mortgage Stadium,81.9,74.7,79,0,0,92,8.1,1018,18,Heavy Rain Shower
401640998,2024,1,regular,2024-08-30T00:00:00.000Z,FALSE,Jacksonville State,Conference USA,Coastal Carolina,Sun Belt,3662,AmFirst Stadium,89.8,64.9,44,0,0,230,5.3,1015.9,0,NA
401673370,2024,1,regular,2024-08-29T22:00:00.000Z,FALSE,Carson-Newman College,South Atlantic,Reinhardt University,NA,3663,Burke-Tarr Stadium,99.7,66.7,34,0,0,250,2.2,1017.6,0,NA
401655664,2024,1,regular,2024-08-29T23:30:00.000Z,FALSE,Drake,Pioneer,Quincy,Great Lakes,3701,Drake Stadium,77.9,68.5,73,0,0,283,9.2,1014.4,8,Rain
401674363,2024,1,regular,2024-08-29T23:00:00.000Z,FALSE,Edinboro University,Pennsylvania State Athletic,East Stroudsburg University,Pennsylvania State Athletic,4440,Sox Harrison Stadium,82,76.1,82,0,0,42,3.6,1017.6,0,NA
401655628,2024,1,regular,2024-08-31T20:00:00.000Z,TRUE,Northern Arizona,Big Sky,Lincoln (CA),Independent DII,2023,Walkup Skydome,90.9,41.7,18,0,0,219,8.1,1015.4,18,Heavy Rain Shower
401628452,2024,1,regular,2024-08-31T23:30:00.000Z,FALSE,Michigan,Big Ten,Fresno State,Mountain West,3558,Michigan Stadium,78.6,56.7,47,0,0,286,10.1,1014.4,0,NA
401641015,2024,1,regular,2024-08-31T19:30:00.000Z,TRUE,UTSA,American Athletic,Kennesaw State,Conference USA,3604,Alamodome,91.2,66.9,45,0,0,48,9.2,1011.7,3,Cloudy
401643700,2024,1,regular,2024-08-31T20:00:00.000Z,FALSE,Georgia Southern,Sun Belt,Boise State,Mountain West,3608,Allen E. Paulson Stadium,92.3,66.6,43,0,0,160,4.2,1015.3,0,NA
401675804,2024,1,regular,2024-08-31T22:00:00.000Z,FALSE,Livingstone,CIAA,University Of Charleston (WV),Mountain East,3612,Alumni Memorial Stadium (NC),99.3,68,36,0,0,213,5.6,1013.1,0,NA
401628448,2024,1,regular,2024-08-30T00:00:00.000Z,FALSE,Minnesota,Big Ten,North Carolina,ACC,3953,Huntington Bank Stadium,70.3,57.2,63,0,0,284,7.1,1014.4,3,Cloudy
401645317,2024,1,regular,2024-08-30T00:00:00.000Z,FALSE,Tulane,American Athletic,SE Louisiana,Southland,4729,Yulman Stadium,85.1,76.3,75,0,0,132,7,1015.6,3,Cloudy
401674318,2024,1,regular,2024-08-29T22:00:00.000Z,FALSE,Northern Michigan,GLIAC,Minnesota Duluth,Northern Sun,3950,Superior Dome,82.4,71.4,69,0,0,189,9.4,1013.5,0,NA
401654510,2024,1,regular,2024-08-31T22:00:00.000Z,FALSE,Hampton,CAA,Morgan State,MEAC,3620,Armstrong Stadium,82.8,72,70,0,0,209,8.1,1014.8,2,Fair
401632064,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,Arkansas State,Sun Belt,Central Arkansas,UAC,3625,Centennial Bank Stadium,86.2,73.9,67,0,0,22,4.2,1016.8,0,NA
401644727,2024,1,regular,2024-08-29T23:00:00.000Z,FALSE,Buffalo,Mid-American,Lafayette,Patriot,3965,UB Stadium,76.3,63.7,65,0,0,53,6.9,1018.8,3,Cloudy
401628320,2024,1,regular,2024-08-29T23:30:00.000Z,FALSE,Arkansas,SEC,Arkansas-Pine Bluff,SWAC,3983,War Memorial Stadium (AR),93.6,63.5,37,0,0,145,8.1,1013.2,2,Fair
401643776,2024,1,regular,2024-09-01T00:00:00.000Z,FALSE,Texas State,Sun Belt,Lamar,Southland,3644,Bobcat Stadium (TX),87.4,69.3,55,0,0,98,9.2,1011.8,0,NA
401655860,2024,1,regular,2024-08-30T00:00:00.000Z,FALSE,St. Thomas (MN),Pioneer,Sioux Falls,Northern Sun,5116,O'Shaughnessy Stadium,72.7,60.4,65,0,0,295,5.3,1014.2,3,Cloudy
401675538,2024,1,regular,2024-08-30T00:00:00.000Z,FALSE,Midwestern State,Lone Star,Missouri Southern State,Mid America,6049,"Memorial Stadium (Wichita Falls, TX)",98.1,66.2,35,0,0,133,14.1,1011.4,2,Fair
401628592,2024,1,regular,2024-08-29T23:00:00.000Z,FALSE,William & Mary,CAA,VMI,Southern,3998,Zable Stadium,96.8,69.3,41,0,0,96,3.1,1016.1,0,NA
401634143,2024,1,regular,2024-08-29T23:00:00.000Z,FALSE,Mercer,Southern,Presbyterian,Pioneer,4417,Five Star Stadium at the Moye Complex,95.9,65.5,37,0,0,128,3.1,1018,0,NA
401676074,2024,1,regular,2024-08-29T23:00:00.000Z,FALSE,Millersville,Pennsylvania State Athletic,Clarion,Pennsylvania State Athletic,4431,Chryst Field at Biemesderfer Stadium,90.3,75.6,62,0,0,215,5.3,1016.5,0,NA
401674184,2024,1,regular,2024-08-29T23:00:00.000Z,FALSE,Northwest Missouri St,Mid America,Minnesota State Mankato,Northern Sun,5134,Bearcat Stadium,93.6,74.1,53,0,0,218,8.3,1014.3,0,NA
401674174,2024,1,regular,2024-08-29T23:00:00.000Z,FALSE,Northeastern State,Independent DII,Missouri Western,Mid America,6062,Gable Field at Doc Wadley Stadium,98.1,70,40,0,0,208,4.9,1016.3,0,NA
401628456,2024,1,regular,2024-08-31T23:30:00.000Z,FALSE,Oregon,Big Ten,Idaho,Big Sky,3626,Autzen Stadium,70.7,54.1,56,0,0,283,0.7,1014.6,0,NA
401628322,2024,1,regular,2024-08-31T19:30:00.000Z,FALSE,Florida,SEC,Miami,ACC,3634,Ben Hill Griffin Stadium,89.2,73,59,0,0,85,5.6,1015.2,0,NA
401636612,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,Kansas State,Big 12,UT Martin,Big South-OVC,3636,Bill Snyder Family Stadium,82.2,54.9,39,0,0,68,0.4,1020.1,0,NA
401634212,2024,1,regular,2024-08-31T18:00:00.000Z,FALSE,Oklahoma State,Big 12,South Dakota State,MVFC,3646,Boone Pickens Stadium,85.5,64.2,49,0,0,53,7.6,1018.1,0,NA
401636373,2024,1,regular,2024-08-31T22:00:00.000Z,FALSE,Florida A&M,SWAC,South Carolina State,MEAC,3650,Bragg Memorial Stadium,84.9,73.6,69,0,0,109,6.9,1015.4,3,Cloudy
401628319,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,Alabama,SEC,Western Kentucky,Conference USA,3657,Bryant-Denny Stadium,99.1,65.8,34,0,0,19,0.2,1014,0,NA
401654844,2024,1,regular,2024-08-31T22:00:00.000Z,FALSE,Charleston Southern,Big South-OVC,The Citadel,Southern,3658,Buccaneer Field,81.7,73,75,0,0,166,8.1,1016,7,Light Rain
401628580,2024,1,regular,2024-08-29T22:00:00.000Z,FALSE,Villanova,CAA,Youngstown State,MVFC,717,Villanova Stadium,78.8,66.4,66,0,0,115,8.1,1017.8,3,Cloudy
401634206,2024,1,regular,2024-08-30T00:00:00.000Z,FALSE,Colorado,Big 12,North Dakota State,MVFC,3726,Folsom Field,77.7,37.9,24,0,0,52,5.8,1016.3,0,NA
401628581,2024,1,regular,2024-08-29T23:00:00.000Z,FALSE,Wake Forest,ACC,North Carolina A&T,CAA,3630,Allegacy Federal Credit Union Stadium,97.5,64.4,34,0,0,183,2,1016.9,0,NA
401634299,2024,1,regular,2024-08-29T23:00:00.000Z,FALSE,NC State,ACC,Western Carolina,Southern,3670,Carter-Finley Stadium,82.4,70.3,67,0,0,210,3.4,1018.3,3,Cloudy
401636606,2024,1,regular,2024-08-30T00:00:00.000Z,FALSE,Kansas,Big 12,Lindenwood,Big South-OVC,3486,Children's Mercy Park,79.3,70,73,0,0,350,5.8,1015.1,7,Light Rain
401655657,2024,1,regular,2024-08-31T17:00:00.000Z,FALSE,Butler,Pioneer,Upper Iowa University,Great Lakes,3664,Butler Bowl,82,62.1,51,0,0,311,8.1,1018.9,3,Cloudy
401628451,2024,1,regular,2024-08-31T16:00:00.000Z,FALSE,Maryland,Big Ten,UConn,FBS Independents,3665,SECU Stadium,84.9,70.9,63,0,0,195,9.2,1016.3,18,Heavy Rain Shower
401636380,2024,1,regular,2024-09-01T00:00:00.000Z,FALSE,Louisiana,Sun Belt,Grambling,SWAC,3666,Cajun Field,84.6,76.1,76,0,0,185,3.8,1012.4,0,NA
401654557,2024,1,regular,2024-09-01T00:00:00.000Z,FALSE,McNeese,Southland,Southern,SWAC,3686,Cowboy Stadium,84.6,75.4,74,0,0,171,3.8,1012.3,0,NA
401641007,2024,1,regular,2024-09-01T00:00:00.000Z,FALSE,Louisiana Tech,Conference USA,Nicholls,Southland,3776,Joe Aillet Stadium,83.5,78.1,84,0,0,274,0.9,1013.3,0,NA
401654497,2024,1,regular,2024-08-31T22:00:00.000Z,FALSE,Sacred Heart,FCS Independents,Delaware State,MEAC,3668,Campus Field,76.1,66,71,0,0,211,8.3,1014.9,0,NA
401628324,2024,1,regular,2024-08-31T23:45:00.000Z,FALSE,Kentucky,SEC,Southern Miss,Sun Belt,3683,Kroger Field,82.4,68.5,63,0,0,316,6,1016.4,0,NA
401634240,2024,1,regular,2024-09-01T00:00:00.000Z,FALSE,BYU,Big 12,Southern Illinois,MVFC,3801,LaVell Edwards Stadium,89.2,27.7,11,0,0,263,6.3,1010.4,0,NA
401636613,2024,1,regular,2024-08-31T23:30:00.000Z,FALSE,Texas Tech,Big 12,Abilene Christian,UAC,3784,Jones AT&T Stadium,80.6,61.3,52,0,0,71,9.2,1015,8,Rain
401628321,2024,1,regular,2024-08-31T23:30:00.000Z,FALSE,Auburn,SEC,Alabama A&M,SWAC,3785,Jordan-Hare Stadium,94.1,68.2,43,0,0,246,4.7,1014.9,0,NA
401634133,2024,1,regular,2024-08-31T19:30:00.000Z,FALSE,App State,Sun Belt,East Tennessee State,Southern,3792,Kidd Brewer Stadium,76.6,65.3,68,0,0,269,3.1,1016.9,0,NA
401628450,2024,1,regular,2024-08-31T16:00:00.000Z,FALSE,Iowa,Big Ten,Illinois State,MVFC,3793,Kinnick Stadium,79,58.1,49,0,0,298,4.7,1019.2,0,NA
401644730,2024,1,regular,2024-08-29T23:00:00.000Z,FALSE,Central Michigan,Mid-American,Central Connecticut,NEC,3786,Kelly/Shorts Stadium,84.9,70.5,62,0,0,172,2.2,1015.8,0,NA
401628332,2024,1,regular,2024-08-31T23:30:00.000Z,FALSE,Texas A&M,SEC,Notre Dame,FBS Independents,3795,Kyle Field,89.2,71.4,56,0,0,96,4.9,1015.1,0,NA
401645321,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,Memphis,American Athletic,North Alabama,UAC,3805,Simmons Bank Liberty Stadium,86.4,69.3,57,0,0,31,6.9,1015.1,3,Cloudy
401628457,2024,1,regular,2024-08-31T16:00:00.000Z,FALSE,West Virginia,Big 12,Penn State,Big Ten,3842,Milan Puskar Stadium,72.5,68.4,87,0,0,263,7.4,1014.9,0,NA
401654641,2024,1,regular,2024-08-31T16:30:00.000Z,FALSE,Georgetown,Patriot,Davidson,Pioneer,3847,Cooper Field,86.4,70.9,60,0,0,196,9.2,1015.9,18,Heavy Rain Shower
401645322,2024,1,regular,2024-08-31T16:00:00.000Z,FALSE,Navy,American Athletic,Bucknell,Patriot,3852,Navy-Marine Corps Memorial Stadium,84,69.1,61,0,0,267,6.9,1015.4,7,Light Rain
401628330,2024,1,regular,2024-08-31T16:45:00.000Z,FALSE,Tennessee,SEC,Chattanooga,Southern,3853,Neyland Stadium,93.2,66,41,0,0,260,3.1,1014.3,0,NA
401643701,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,Troy,Sun Belt,Nevada,Mountain West,3975,Veterans Memorial Stadium (AL),96.8,66.9,38,0,0,273,0.4,1014.4,0,NA
401654657,2024,1,regular,2024-08-31T16:00:00.000Z,FALSE,Wagner,NEC,Virginia University Of Lynchburg,NA,3979,Wagner College Stadium,79.3,65.1,62,0,0,212,8.1,1014.6,3,Cloudy
401628458,2024,1,regular,2024-08-29T22:00:00.000Z,FALSE,Rutgers,Big Ten,Howard,MEAC,6577,SHI Stadium,78.4,67.8,70,0,0,138,9.4,1018.1,0,NA
401636610,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,Baylor,Big 12,Tarleton State,UAC,4727,McLane Stadium,94.1,69.6,45,0,0,58,7.1,1016.3,0,NA
401636611,2024,1,regular,2024-08-31T23:00:00.000Z,FALSE,Houston,Big 12,UNLV,Mountain West,4728,TDECU Stadium,84,76.1,77,0,0,62,7.6,1015.2,0,NA
401628579,2024,1,regular,2024-08-29T23:00:00.000Z,FALSE,Delaware,CAA,Bryant,CAA,3695,Delaware Stadium,84.4,70.9,64,0,0,59,4.9,1018.8,0,NA
401644729,2024,1,regular,2024-08-29T23:00:00.000Z,FALSE,Bowling Green,Mid-American,Fordham,Patriot,3700,Doyt L. Perry Stadium,86.7,73,64,0,0,236,0.2,1016.5,0,NA
